"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Julio     ",TACARES,897809.167,1077986.983,1286947.375,6506.998,6493.028,6586.222,6372.115,2884.733,3047.883,13-07-0202,"Aug 1",0.6450,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Julio     ","LOS NEGROS II",4140150.185,7060020.539,7958251.789,28405.848,28462.65,28280.15,28243.23,28202.354,28219.35,13-07-0202,"Aug 1",0.9260,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ","BALSA INFERIOR",510768.721,348488.451,261966.905,36969.189,32654.713,26809.459,0,0,0,04-07-0202,"Aug 1",0.0402,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ",BELÉN,1437184.502,2520199.371,2752447.297,10070.57,10060.3,10000.89,9429.432,10007.388,9862.784,04-07-0202,"Aug 1",0.8587,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ",BRASIL,2705757.141,4061366.67,4333984.957,24947.18,25074.13,24998.86,24301.752,23423.652,0,04-07-0202,"Aug 1",0.6217,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ",COTE,646545.789,997368.629,307744.024,6297.24,6299.69,6294.48,5129.824,6290.202,0,04-07-0202,"Aug 1",0.3866,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ","DANIEL GUTIÉRREZ",2885566.678,4281140.253,4866042.33,20877.092,13929.11,19483.45,13941.44,19343.865,14372.063,04-07-0202,"Aug 1",0.8038,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ","EL ENCANTO",1209170.665,2198121.417,2315105.538,8435.83,8437.15,8432.02,8386.726,8414.526,1335.128,04-07-0202,"Aug 1",0.8467,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ",ELECTRIONA,908838.859,1291554.177,1422121.7,6033.33,6138.78,6050.48,5946.409,5940.334,4129.725,04-07-0202,"Aug 1",0.8359,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ","RÍO SEGUNDO",140972.253,238349.504,260031.768,971.41,973.3,968.11,961.934,951.573,939.229,04-07-0202,"Aug 1",0.6875,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ","P.E VALLE CENTRAL",296715.882,620831.674,766230.362,12840.48,15195.82,15415.22,1438.895,10.52,713.662,04-07-0202,"Aug 1",0.1479,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Julio     ",VENTANAS,645847.325,1094191.33,1307449.514,7726.07,7720,7689.16,7458.205,7717.606,0,04-07-0202,"Aug 1",0.3635,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",SANDILLAL,723088.682,1287633.406,1369563.602,14950.163,14973.131,14928.588,-65.96,-63.314,14882.486,13-07-0202,"Aug 1",0.1467,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",TEJONA,377372.163,699393.008,728518.11,6940.835,7128.975,6838.199,-63.505,-65.422,-69.981,15-07-0202,"Aug 1",0.1838,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","TORO I",2396034.541,4046683.668,4362493.817,26151.312,26229.467,26239.525,13751.218,26044.988,16059.962,03-07-0202,"Aug 1",0.5718,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","TORO II",7158753.377,11326677.116,10351977.73,65681.373,65366.924,65368.68,64458.727,65129.357,48213.367,03-07-0202,"Aug 1",0.5873,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","TORO III",5183300.156,8268124.638,7672152.509,46263.834,46192.834,46090.227,46081.762,45675.648,33839.592,11-07-0202,"Aug 1",0.5975,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","VENTANAS GARITA",11331095.619,19419653.056,22020485.959,94205.855,90236.75,90487.742,86562.66,79414.746,35537.075,10-07-0202,"Aug 1",0.7093,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","LAS PAILAS",2694729.976,4786615.897,5342971.17,24124.203,24191.68,24154.059,17231.23,17270.859,22932.463,31-07-0202,"Aug 1",0.4925,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","PAILAS II",7208158.844,12975602.036,14479399.945,47514.27,47735.859,47735,46722.309,47375.516,46234.93,04-07-0202,"Aug 1",0.8963,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","PEÑAS BLANCAS",4210278.324,7158501.849,6164498.414,35830.336,35804.777,35851.516,34400.832,-66.228,29847.143,11-07-0202,"Aug 1",0.6510,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",PIRRÍS,11976141.302,20237242.957,18855605.001,138805.75,138842.852,138728.875,138788.641,97509.457,69465.773,08-07-0202,"Aug 1",0.4903,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",REVENTAZON,28896355.803,46380893.878,41617784.734,302631.056,302227.501,288388.552,181539.126,218405.711,265651.762,23-07-0202,"Aug 1",0.5131,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","RÍO MACHO",4510804.24,7377560.72,7335793.951,139297.434,139330.203,139074.277,123740.068,123133.471,0,04-07-0202,"Aug 1",0.1846,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MIRAVALLES III",3404813.842,6102722.579,6806380.67,25606.414,25569.555,25421.018,24551.295,17203.551,18914.211,22-07-0202,"Aug 1",0.8115,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","SOLAR MIRAVALLES",32556,,,,,,,,,27-10-2025,,0.0438,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MIRAVALLES V",0,0,0,-26.317,-25.869,-27.381,-40.034,-34.558,-38.924,15-07-0202,"Aug 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MOÍN GAS II",0,3.007,0,0,0,0,-59.578,-54.7,0,18-07-0202,"Aug 1",0.0000,1851,0,0,0,0,1503989.54,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MOÍN GAS III",0,19.135,0,0,-66.326,0,-149.824,-117.409,-85.233,24-07-0202,"Aug 1",0.0000,617,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",OROTINA,0,0.117,0,0,0.468,0,0,0,0,08-07-0202,"Aug 1",0.0000,0,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",ECHANDI,2811622,,,,,,,,,27-10-2025,,0.8789,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",GARABITO,0.641,0.769,0,-352.692,-350.03,-377.175,-513.638,-411.126,-459.203,27-07-0202,"Aug 1",0.0000,1807,0,0,0,0,1305512.7,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","LA GARITA ",3661792.901,6582239.687,6272262.086,29467.316,29431.174,34136.074,19226.768,19446.939,29197.449,13-07-0202,"Aug 1",0.5550,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",GUÁPILES,2743.591,14361.796,0,7166.092,7186.264,0,0,-0.16,0,29-07-0202,"Aug 1",0.0017,4831,0,0,0,0,3014342.86,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MIRAVALLES I",2106687.794,3829157.543,4476405.948,42671.793,42893.184,42828.938,41903.023,41861.957,0,07-07-0202,"Aug 1",0.3302,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MIRAVALLES II",6755204.634,12137011.975,13553194.034,47540.973,47306.574,47568.172,42002.621,41993.141,46576.723,24-07-0202,"Aug 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",ANGOSTURA,21408824.529,32489838.698,24336528.895,178347.957,178194.781,178289.031,173615.652,178097.762,172184.023,13-07-0202,"Aug 1",0.5842,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",ARENAL,5941785.141,10139637.289,10017635.119,97699.98,95298.246,80870.957,37062.73,35549.48,79475.07,19-07-0202,"Aug 1",0.2113,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","BOCA DE POZO",0,0,0,0,0,0,0,0,0,27-10-2025,,0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",CACHÍ,15468173.243,25452273.713,24594444.169,154111.637,154261.5,153859.578,141080.168,113379.547,139031.17,11-07-0202,"Aug 1",0.5538,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ",CARIBLANCO,8666484.128,14468832.225,10882253.63,80496.41,80715.129,80205.484,41868.228,79530.367,53911.004,02-07-0202,"Aug 1",0.5576,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Julio     ","MIGUEL DENGO",7404339.579,12671651.062,12793433.235,109743.531,111166.711,88366.219,50128.441,40653.254,84077.723,19-07-0202,"Aug 1",0.2539,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",SANDILLAL,560501.422,958630.736,898484.084,28516.697,28525.488,14877.927,14880.58,13752.366,9039.714,01-06-0202,"Jul 1",0.1084,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",TEJONA,148435.734,250371.901,295731.876,5650.219,5965.559,6128.334,-64.12,-44.713,-66.464,11-06-0202,"Jul 1",0.0731,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","TORO I",1975876.092,3405947.449,3637016.518,26346.133,26337.473,26336.611,10986.098,17907.041,7038.872,05-06-0202,"Jul 1",0.4932,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","TORO II",6122192.53,9961299.001,8287451.398,65226.625,65214.168,64969.627,32714.903,32296.155,32016.664,29-06-0202,"Jul 1",0.5129,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","TORO III",4542436.74,7450495.87,6401985.311,46094.836,46193.232,46111.979,22412.064,24057.736,23830.164,28-06-0202,"Jul 1",0.5376,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","VENTANAS GARITA",11649015.76,20529420.456,22242717.492,100241.039,100268.418,92630.496,79995.957,49325.222,79276.703,02-06-0202,"Jul 1",0.7558,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","LAS PAILAS",1790676.006,3191315.562,3670135.625,30526.133,30548.6,30686.27,30369.371,30343.096,30382.297,05-06-0202,"Jul 1",0.3433,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","PAILAS II",7029234.833,12657109.805,14113010.738,47953.203,47988.902,48052.105,47232.121,46079.105,47104.289,29-06-0202,"Jul 1",0.9031,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","PEÑAS BLANCAS",3993207.862,6579036.48,5497639.255,35686.715,35700.012,35726.496,17998.189,35263.684,23784.18,19-06-0202,"Jul 1",0.6166,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",PIRRÍS,14905996.841,26119121.799,18453911.134,138870.711,138898.586,138756.539,138406.008,138727.289,138475.531,30-06-0202,"Jul 1",0.5901,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",REVENTAZON,30524507.656,51760140.379,42915157.621,303139.715,302862.607,303268.771,260577.03,302814.583,302508.2,02-06-0202,"Jul 1",0.5679,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","RÍO MACHO",17320061.402,29747252.41,30921953.561,139453.215,139377.672,139368.922,118988.428,93789.971,105190.621,27-06-0202,"Jul 1",0.7737,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MIRAVALLES III",3675241.054,6575429.839,7457681.93,26302.252,26321.404,26438.756,25735.648,25892.109,25861.545,04-06-0202,"Jul 1",0.9102,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","SOLAR MIRAVALLES",31889.5,,,,,,,,,27-10-2025,,0.0443,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MIRAVALLES V",0,0,0,-24.7,0,-26.211,-33.265,-34.093,-36.921,21-06-0202,"Jul 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MOÍN GAS II",0,2.307,0,-43.935,-41.07,-45.653,-47.1,-55.236,-59.719,20-06-0202,"Jul 1",0.0000,1851,0,0,0,0,1502735.81,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MOÍN GAS III",21.783,0,0,-88.336,-82.174,-26.839,-120.807,-147.723,-144.632,13-06-0202,"Jul 1",0.0000,616,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",OROTINA,12062.759,14822.713,0,9953.287,9922.367,0,0,0,0,07-06-0202,"Jul 1",0.0039,3786,0,2984,0,0,999919.85,0,2368857.52,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",ECHANDI,2630130.25,,,,,,,,,27-10-2025,,0.8495,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",GARABITO,0,3.68,0,-360.652,-362.396,-371.82,-517.274,-515.765,-505.724,25-06-0202,"Jul 1",0.0000,13047,0,0,0,0,8633191.9,0,28472788.67,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","LA GARITA ",2672519.219,4666334.665,5070126.613,33092.938,34062.016,36065.32,0,0,0,25-06-0202,"Jul 1",0.4309,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",GUÁPILES,12824.525,0.002,0,13674.06,0,0,-42.232,-61.098,0,06-06-0202,"Jul 1",0.0013,3520,0,0,0,1000,2191529.98,0,0,0,1066784.54
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MIRAVALLES I",6240013.559,11200456.624,12457306.872,47585.184,47939.289,45543.688,41262.398,39730.383,41860.906,23-06-0202,"Jul 1",0.9798,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MIRAVALLES II",5972582.689,10644402.141,12227066.65,43215.203,43862.004,43388.168,40864.102,40177.543,42780.387,28-06-0202,"Jul 1",0.9466,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",ANGOSTURA,21390847.021,35542375.46,29087337.978,179364.473,178927.594,178462.855,175940.371,177257.551,177859.535,22-06-0202,"Jul 1",0.6637,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",ARENAL,6026742.828,10653253.264,9677271.157,97312.812,106118.645,65341.381,89937.285,74284.666,65341.381,02-06-0202,"Jul 1",0.2205,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","BOCA DE POZO",0,0,0,0,0,0,0,0,0,01-06-0202,"Jul 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",CACHÍ,10969280.941,18398153.975,15067712.866,114531.789,114569.023,114464.793,74718.176,114099.875,74898.133,08-06-0202,"Jul 1",0.3881,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ",CARIBLANCO,8960601.221,15172852.731,12099322.814,80404.289,80567.961,79754.488,41805.675,53752.086,41825.11,17-06-0202,"Jul 1",0.6137,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Junio     ","MIGUEL DENGO",7537429.502,13227509.025,12397912.939,106854.594,118652.484,74905.465,99684.324,81615.77,73064.785,02-06-0202,"Jul 1",0.2647,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ","BALSA INFERIOR",4309530.337,3461747.614,4092911.405,37048.84,36734.576,33223.273,36793.765,33635.571,29421.067,20-06-0202,"Jul 1",0.4394,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ",BELÉN,1390026.17,2428393.047,2528053.323,10109.44,10099.5,10015.22,9961.096,9919.75,9454.427,20-06-0202,"Jul 1",0.8392,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ",BRASIL,3534818.204,6393517.028,6890718.02,25325.36,25314.47,25239.9,24660.861,24661.924,24459.918,20-06-0202,"Jul 1",0.9733,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ",COTE,553407.617,836752.873,66605.93,6296.36,6298.29,6297.96,6283.786,6282.455,0,20-06-0202,"Jul 1",0.2982,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ","DANIEL GUTIÉRREZ",2775773.529,3544743.853,4425076.931,20854.66,20779.864,20231.567,20295.181,20503.741,16634.043,20-06-0202,"Jul 1",0.7417,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ","EL ENCANTO",1077045.257,2103985.096,2219549.557,8455.15,8456.77,8454.75,8453.415,8453.127,8321.473,20-06-0202,"Jul 1",0.8257,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ",ELECTRIONA,845155.889,1359835.666,1672635.716,6054.81,6038.76,6052.87,5884.149,5873.499,5921.735,20-06-0202,"Jul 1",0.9246,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ","RÍO SEGUNDO",143506.349,233662.866,253537.333,991.74,984.74,993.87,968.375,967.948,958.921,20-06-0202,"Jul 1",0.7008,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ","P.E VALLE CENTRAL",105452.713,247268.875,235030.885,11915.22,11149.85,12025.63,1292.962,1035.184,0,20-06-0202,"Jul 1",0.0534,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Junio     ",VENTANAS,1050639.414,1829017.966,1945873.253,9246.89,9146.83,9117.2,7437.117,7433.683,7448.048,20-06-0202,"Jul 1",0.5948,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Junio     ","Jorge Manuel Dengo",608661.372,995363.661,868524.403,4269.404,4257.609,4252.661,4181.39,3684.64,3119.29,07-06-0202,"Jul 1",0.8170,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Junio     ","LOS NEGROS",1145634,2020326,1869535.5,8358,8400,8358,5880,5922,5334,07-06-0202,"Jul 1",0.3880,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Junio     ",TACARES,862112.157,1081979.009,1082002.603,6516.277,5587.435,5168.175,6446.66,2968.42,3394.33,07-06-0202,"Jul 1",0.6180,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Junio     ","LOS NEGROS II",3653895.611,5464253.379,5389810.54,28296.912,28268.092,28271.277,19782.98,17057.3,13701.96,07-06-0202,"Jul 1",0.7240,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Junio     ","BIRRIS I",2770088,3556485,1330230,18600,17386.667,17906.667,18600,16000,6200,15-06-0202,"Jul 2",0.8045,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Junio     ","BIRRIS III",450000,809350,900000,3000,3000,3000,3000,3000,3000,15-06-0202,"Jul 2",0.6450,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Junio     ",TUIS,287456,517760,575200,1920,1920,1920,1920,1920,1920,15-06-0202,"Jul 2",0.9664,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Junio     ","BARRO MORADO",135518.25,243148.75,263939.214,1180,1170,1180,1000,1000,1020,15-06-0202,"Jul 2",0.6910,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Junio     ","TORO III (JASEC)",2296852.982,3799934.139,3184144.984,23268.035,23322.495,23278.325,12028.663,18520.413,12057.76,15-06-0202,"Jul 2",0.5198,0,0,0,0,0,0,0,0,0,0
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2022,"Junio     ","LOS SANTOS",132960.285,285041.306,291524.123,10462.881,10921.521,11091.789,45.662,0,475.941,23-06-0202,"Jul 1",0.0773,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Junio     ",CHOCOSUELAS,2698363.573,4575444.667,2092485.711,25535.892,25597.695,25582.85,19069.157,24938.739,5479.152,03-06-0202,"Jul 1",0.4960,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Junio     ","LA ESPERANZA",723913.161,1312129.056,1275798.985,14592.823,14414.413,14558.962,3810.926,5224.65,2695.031,03-06-0202,"Jul 1",0.8210,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Junio     ","AGUAS ZARCAS",1595028.685,2804216.34,2914812.769,15399.127,15408.367,15247.449,8970.49,14867.358,8560.625,03-06-0202,"Jul 1",0.6980,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Junio     ",PLATANAR,2089564.648,3699511.045,3469048.633,5234.809,5237.791,5235.105,13878.263,13839.783,13836.526,03-06-0202,"Jul 1",0.8110,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Junio     ",POCOSOL,192418.17,349844.841,1148.906,4428.41,4278.645,294.302,3142.049,2218.129,,03-06-0202,"Jul 1",0.1500,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Junio     ",CANALETE,2259904.71,2913077.53,1643213.48,15920.86,15834.18,15863.75,15502.44,4922.41,1508.29,02-06-0202,"Jul 1",0.6070,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Junio     ",BIJAGUA,2034690.87,2509246.79,2009796.22,16920.54,16914.63,16926.89,0,0,0,02-06-0202,"Jul 1",0.5420,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Junio     ",JUANILAMA,177015.47,323287.51,967.99,3854.03,3936.27,208.69,0,264.52,0,02-06-0202,"Jul 1",0.1580,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Junio     ","RIO NARANJO",240102.1,464346.16,520304.61,7429.83,8267.79,8046.24,102.35,159.91,0.63,02-06-0202,"Jul 1",0.1890,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Junio     ","PE CACAO",249250.77,444004.61,328154.99,11349.63,13003.17,14948.47,0,1924.89,0,02-06-0202,"Jul 1",0.0670,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2022,"Junio     ",CUBUJUQUÍ,3019460.27,4369905.331,3715825.55,21826.74,21821.537,21791.181,21715.849,11403.859,4971.917,03-06-0202,"Jul 1",0.6880,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2022,"Mayo      ",CUBUJUQUÍ,2945776.841,4436987.483,2458404.097,21829.55,21832.974,21844.324,20484.673,10812.684,5151.511,11-05-0202,"Jun 1",0.5900,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Mayo      ",CANALETE,2399502.53,1795439.01,455947.56,16036.84,15867.72,16021.1,11591.98,7704.89,0,11-05-0202,"Jun 2",0.4010,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Mayo      ",BIJAGUA,2580588.59,2089134.61,669882.92,16906.6,16898.28,16883.4,14216,5923.46,0,11-05-0202,"Jun 2",0.4270,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Mayo      ",JUANILAMA,217849.32,390697.06,1879.61,4007.12,3815.41,557.06,2777.64,752.14,0,11-05-0202,"Jun 2",0.1860,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Mayo      ","RIO NARANJO",209630.81,427368.93,520841.98,7388,7651.13,7916.53,2004.37,738.69,0,11-05-0202,"Jun 2",0.1730,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Mayo      ","PE CACAO",168528.55,398263.32,326810.06,11546.83,14795.77,15938.29,340.65,94.34,229.33,11-05-0202,"Jun 2",0.0570,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Mayo      ",POCOSOL,199983.5,405541.099,1681.674,3961.02,3932.908,281.947,,1286.878,,11-05-0202,"Jun 1",0.1630,,,,,,,,,,
